drama_id,drama_name,native_name,year,synopsis,genres,tags,director,sc_writer,country,type,tot_eps,ep_duration,start_dt,end_dt,aired_on,org_net,tot_user_score,tot_num_user,tot_watched,content_rt,rank,popularity
bf16ddb2fc0605a29fffac8e15f218cdd98255bdfb2deba7ad3c61929aded8bc,"Bring It On, Ghost",싸우자귀신아,2016,"A cohabitation comedy about a ghost of a high school girl who has been dead for 5 years and an exorcist college boy with the ability to see and hear ghosts. What hes discovered over the years is that he can touch them and fight them off, so when hes in need of a part-time job and cant find one that pays well enough, he starts putting ads online as an exorcist for hire. His ad: Will face off with your ghosts. Chances of winning: virgin ghosts 80%, bachelor ghosts 40%, child ghosts 97%, the rest 50%. One night he goes out on the job and faces off with a schoolgirl ghost, and during the fight, they accidentally kiss and sparks fly.~~ Adapted from the webtoon Let's Fight, Ghost () by Iminsu ().","Horror,  Comedy,  Romance,  Supernatural","Ghost, Ghost-seeing Male Lead, Strong Female Lead, Exorcism, Strong Male Lead, Interspecies Romance, Nice Male Lead, Badass Female Lead, Adapted From A Webtoon, Sassy Female Lead",['Park Joon Hwa'],['Lee Dae II'],South Korea,Drama,16,3600,11/7/16,30/8/16,"Monday, Tuesday",tvN,8.1,36992,75679,15+ - Teens 15 or older,1537,83
bcc232736f001fb54cdeeff4da0e42aef6a4151593979eb674d83d0d4cf974c7,The Good Wife,굿 와이프,2016,"A husband works as a successful prosecutor and his future appears bright, but he gets arrested for corruption in a political scandal. His wife who worked as an attorney prior to their marriage, now resumes her career after a 13 year hiatus. She begins to find her true identity.","Law,  Romance,  Drama,  Political","Smart Female Lead, Strong Female Lead, Working Mom, LGBTQ+, Infidelity, First Love, Love Triangle, Corruption, Law Firm Setting, Criminal Justice System",['Lee Jeong Hyo'],['Han Sang Woon'],South Korea,Drama,16,3600,8/7/16,27/8/16,"Friday, Saturday",tvN,8.1,1950,6915,15+ - Teens 15 or older,1881,1894
0957411c1601363f5813142ce79b9eae6758f076057457581379f09b28b1c747,Uncontrollably Fond,함부로 애틋하게,2016,"People change but can the heart adapt? Sin Joon Young and No Eul were in love in their younger days. But uncontrollable circumstances separated them, and they went their separate ways. Joon Young is now a superstar actor and singer, while No Eul has become a producer-director of documentaries. When their paths cross again years later, Joon Young discovers that No Eul is now a very different person than he remembered  materialistic and willing to do anything to get ahead. Is there any hope for Joon Young and No Eul to rekindle their past relationship?","Comedy,  Romance,  Drama,  Melodrama","Tearjerker, Terminal Illness, Star Crossed Lovers, Poor Female Lead, Male Chases Female First, Second Chance, Pre-produced, Rich Male Lead, Winter Setting, Snowy Setting","['Park Hyun Suk', 'Cha Young Hoon']",['Lee Kyung Hee'],South Korea,Drama,20,3600,6/7/16,8/9/16,"Wednesday, Thursday",KBS2,8.1,32352,74561,15+ - Teens 15 or older,1765,87
8658f589e1ed6d09bc93ee6e4b0480cfde10ed683294d93369b310d0214718a9,Touching You,널 만질거야,2016,"Do Jin Woo has a special ability: every time he touches someone, he can see into their future. One day, he meets and falls in love with aspiring makeup artist Jin Hee Young, who is an angel to those around her and doesnt let the selfishness and cruelty of the world change her willingness to help people however she can. But, because he can see the future, Jin Woo knows this girl is doomed to a horrible fate. Can he use his powers to save her life, or will time prove too powerful an enemy to conquer, even for someone who knows whats coming? ","Comedy,  Romance,  Youth,  Supernatural","Precognition, Male Lead Saves Female Lead, Web Series, Short Length Series, Fate, Damsel In Distress, Clairvoyant Male Lead, Clairvoyance, Nice Female Lead",['Park Soo Cheol'],['Sung Min Ji'],South Korea,Drama,12,900,4/7/16,19/7/16,"Monday, Tuesday, Wednesday, Thursday, Friday",Naver TV Cast,7.4,2676,8065,15+ - Teens 15 or older,6501,1660
aa5c321579f6b0f2575b88373d8ba51934d51a0f1ea729573ec4ac79e3131d28,Go Ho's Starry Night,고호의 별이 빛나는 밤에,2016,"The Starry Night is a Chinese-South Korean collaboration web drama.At twenty-nine-years-old, Go Ho faces the struggles of the modern day woman, namely the struggles to succeed in work and romance in the 21st Century. An advertisement contractor who is unlucky in love, Go Ho works hard to be successful with her career, and only thinks of romance as an afterthought. But one day, an old flame turns up, taking on the role of her new boss, and suddenly it seems like every man is looking her way. Will the dust settle long enough for her to make the right romantic choices?","Business,  Comedy,  Romance,  Drama","Reverse-Harem, Love/Hate Relationship, Male Chases Female First, Secret Crush, Hardworking Female Lead, Boss-Employee Relationship, Web Series, Cold Man/Warm Woman, Cold Male Lead, Unrequited Love","['Jo Soo Won', 'Kim Young Hwan']",['Shin Yoo Dam'],South Korea,Drama,20,1200,2/7/16,31/7/16,"Saturday, Sunday",SBS Sohu TV,8.2,10651,23765,13+ - Teens 13 or older,1493,512
ee47fa65a3e56e917f70418b89333f732bf768e3bf421b365e9b45f0977aed6e,After the Show Ends,연극이 끝나고 난 뒤,2016,"A new concept of blend between virtual and reality, drama and variety. This show tells what happens between the actors of a TV drama, in the real life after they finish the everyday filming.Its about a 20+ female office worker who has nothing special to recommend her and her non-ordinary double life.","Comedy,  Romance,  Documentary","Steamy Kiss, Miniseries, Pre-produced, Strong Female Lead","['Son Chang Woo', 'Heo Chan']",['Jo Seong Geol'],South Korea,Drama,8,4200,1/7/16,19/8/16,Friday,Naver TV Cast tvN,7.5,201,3425,15+ - Teens 15 or older,5743,3342
c5dbcc8380f198a0bde243bf9274c632aeda6dcd8bef838c1b7b82c62d311c3a,Secrets of Women,여자의 비밀,2016,"A woman who used to be as innocent as a white swan, turns into a black one to avenge her father and bring back her child that was taken from her. ","Romance,  Drama,  Melodrama","Sly Female Lead, Friends To Enemies, Hatred, Nice Female Lead, Greed, Soap Opera, Family Relationship, Betrayal, Jealousy, Coma",['Lee Kang Hyun'],['Song Jung Rim'],South Korea,Drama,104,2100,27/6/16,25/11/16,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS2,7.2,158,734,Not Yet Rated,80145,8814
6bc68d2c21ac7dfdb0e8f4687abb7e660bfa79715758b2f9bd65cf7e0c227e66,Oh My God! Tip Series 3,오마이 갓!팁 시리즈 Ⅲ,2016,,Romance,"Miniseries, Web Series",,,South Korea,Drama,4,420,24/6/16,15/7/16,Friday,Naver TV Cast,8,15,61,Not Yet Rated,69284,99999
0134b1fd1309ade5d421d07bdda826fb998cd23bd5929aa95503b6966dcf8a9c,Once Upon a Time in Gwangju,원스 어폰 어 타임 인 광주,2016,Yeo Ju's cell phone returned to the Joseon Dynasty 500 years ago under the influence of a giant comet! Two men and women from different eras meet because of this!?,"Historical,  Drama","Miniseries, Web Series, Time Travel",['Park Byung Hwan'],,South Korea,Drama,4,480,23/6/16,26/6/16,"Thursday, Friday, Saturday, Sunday",Naver TV Cast,6.2,11,92,Not Yet Rated,89172,99999
8b0c1fb5ef88045f223739f10b06d73b530d6f21f74d8d840251d50dd5355337,Wanted,원티드,2016,"Jung Hye In is a top actress in Korea who reigns over dramas, movies, and commercials. However, her son is kidnapped on the day she announces her retirement. With the help of PD Shin Dong Wook and police detective Cha Seung In, she ends up participating in a live reality show where she follows the kidnappers orders, and in the process uncovers clues towards catching the culprit and finding her son. ","Mystery,  Drama,  Melodrama","Crime Against Children, Kidnapping, Actress Female Lead, Loveless Marriage, Death, Money-Obsession, Strong Female Lead, Idol Actor, Investigation",['Park Yong Soon'],"['Han Ji Wan', 'Han Ji Wan']",South Korea,Drama,16,3600,22/6/16,18/8/16,"Wednesday, Thursday",SBS,7.7,1949,5861,15+ - Teens 15 or older,4275,2169
df8183e1c596c5ce3f721af6e09e384e78dd0fa964cf7decced09dfe4d4f73ae,A Beautiful Mind,뷰티풀 마인드,2016,"Lee Yeong Oh is a genius neurosurgeon who just came back to Korea after finishing his studies abroad. He now works with his father, Lee Gun Myung, who is the head of the cardio-cerebrovascular center at Hyunsung hospital. However, Yeong Oh lacks empathy towards his patients due to his antisocial personality disorder.One day, traffic policewoman Gye Jin Sung sees a murder in front of her, which was disguised as a traffic accident. She rushes the victim to Hyunsung hospital, where her crush Surgeon Hyun Suk Joo, of the cardiothoracic section, and Surgeon Yeong Oh operate on him. Unfortunately, the patient dies and she starts suspecting Surgeon Yeong Oh of foul play. Meanwhile, a series of bizarre patient deaths start occurring at the hospital and Yeong Oh starts investigating it.","Mystery,  Psychological,  Romance,  Medical","Antisocial Personality Disorder, Eccentric Male Lead, Father-Son Relationship, Surgeon Male Lead, Emotional Blunting, Investigation, Hospital Setting, Cold Man/Warm Woman, Slow Burn Romance, Character Development","['Mo Wan Il', 'Lee Jae Hoon']",['Kim Tae Hee'],South Korea,Drama,14,3600,20/6/16,2/8/16,"Monday, Tuesday",KBS2,8.2,9906,26146,15+ - Teens 15 or older,1315,445
851a31b3e62506e0cbf83f3271b6c3e75e4dff6ef6035e6e3370a17e4853c188,Doctors,닥터스,2016,"Yoo Hye Jung was a tough bully in school with a prickly personality and always goes wayward. She had many scars from her childhood and through self-preservation, Hye Jung keeps her heart shut away from other people. However, she changes after meeting her mentor Hong Ji Hong who plays a key role in transforming her life from a helpless gangster to a compassionate doctor.","Comedy,  Romance,  Drama,  Medical","Older Man/Younger Woman, Calm Male Lead, Student-Teacher Relationship, Nice Male Lead, Badass Female Lead, Strong Female Lead, Male Chases Female First, Revenge, Tragic Past, Character Development",['Oh Choong Hwan'],['Ha Myung Hee'],South Korea,Drama,20,3600,20/6/16,23/8/16,"Monday, Tuesday",SBS,7.9,33100,71044,15+ - Teens 15 or older,2882,93
b83acb46266cca45a3676aca85efdce770d1c2c65cf476cdb2515c284b8808df,Here Comes Love,사랑이 오네요,2016,"A family drama about a woman who is hurt by love, striving for small happiness and realizing the preciousness of family. ","Romance,  Drama,  Family,  Melodrama","Workplace Setting, Old Maid, Nice Female Lead, Secondary Couple, Family Secret, Nice Male Lead, Rich Male Lead",['Bae Tae Seop'],['Kim In Kang'],South Korea,Drama,122,2100,20/6/16,9/12/16,"Monday, Tuesday, Wednesday, Thursday, Friday",SBS,7.5,117,491,15+ - Teens 15 or older,75591,10932
c039a5837801c2ea40b0acfd7e24e1e0c4cac7a487adc2908afe696a44a0c17a,38 Task Force,38사기동대,2016,"A special task force will mix cops and criminals in order to catch bad guys, but this time the good-bad guys will be con artists who use their skills of fraud and deception in order to help catch tax evaders.While the working class faithfully pays its taxes, the wealthiest elite uses elaborate schemes to get out of paying their fair share of taxes. Righteous Baek Sung Il is a civil service employee who works as the Division 3 Chief at the National Tax Service who becomes fed up with the wealthiest citizens circumventing Article 38, which governs tax payments. Under pressure from his bosses to increase his divisions delinquent tax collections, Sung Il tries to go after the largest tax evader in the country, Ma Jin Seok, a shady Gangnam businessman who owes the country an estimated $50 million in back taxes. But when Sung Il and his faithful subordinate Chun Sung Hee are humiliated by Jin Seok and faced with possible disciplinary action, Sung Il realizes that he needs help going after the corrupt businessman. He accepts the help of professional scammer Yang Jung Do to beat Jin Seok at his own game.","Mystery,  Comedy,  Crime,  Drama","Smart Male Lead, Scheme, Corruption, Teamwork, Fraud, Bromance, Social Satire, Social Commentary, Money-Obsession, Nice Male Lead",['Han Dong Hwa'],['Han Jung Hoon'],South Korea,Drama,16,3840,17/6/16,6/8/16,"Friday, Saturday",OCN,8.1,6812,18594,15+ - Teens 15 or older,1704,711
57c44cda0e3061fed674c2eac4328c573823f9c2f6511463478fcec346060cc3,28 Faces of the Moon,28개의달,2016,A mans life spirals downward after his fiance dies just days before their wedding. ,"Thriller,  Mystery,  Romance,  Life","Investigation, Suspense, Death Of A Fiancée, Short Length Series, Miniseries, Drama",,,South Korea,Drama,8,600,15/6/16,16/6/16,Thursday,,5.5,398,1194,Not Yet Rated,9345,6660
b085d4ec3970498a274399308f839c661030e3c4c3fb86a0a2ec24b87b8c09de,You Are a Gift,당신은 선물,2016,"Hyun-Soo is a university student who is smart and bright, but has lived through a tragic past. Her father died in a motorcycle accident and her mother suffered brain damage in the accident. Hyun-Soo dates Yoon-Ho and they decide to marry. At first, his mother, Young-Ae, opposes their marriage, but relents. After their marriage, Yoon-Ho and his father get into an accident, his father dies and he goes missing. Unaware that Hyun-Soo is pregnant, her mother-in-law moves to another country without telling her. Years later, Hyun-Soo and Young-Ae meet again.","Romance,  Drama,  Melodrama","Revenge, Tragic Past",['Yoon Ryu Hae'],['Oh Bo Hyun'],South Korea,Drama,111,2400,13/6/16,24/11/16,"Monday, Tuesday, Wednesday, Thursday, Friday",SBS,6.8,85,406,Not Yet Rated,85408,12009
27782e20c152d88e7fb5ee6ebf3ba63548276658453d3c77f697d3bb16629d29,Immortal Goddess,불멸의 여신,2016,"The fantasy romance comedy Web-drama depicts stories happening among four characters: Yoo Ri, a vampire with antibody for Acquired Immune Deficit Disorder, her younger sister 'Jo In', a superstar Soo Jeong, who is also a vampire and looking for Yoo Ri, and a genius film director. ","Comedy,  Romance,  Drama,  Supernatural","Vampire Fiction, Vampire Female Lead, Short Length Series, Miniseries, Interspecies Romance",,,South Korea,Drama,8,900,8/6/16,15/6/16,Wednesday,Naver TV Cast,6.9,75,784,Not Yet Rated,84073,8530
eb9a78dc3c2f62b82874a7ae8428c5bb203a828b7c00a0405b43c801fc15d3c3,Baek Hee Has Returned,백희가 돌아왔다,2016,"Why would a woman return to her sleepy hometown after 18 years?Yang Baek Hee was quite popular in her small hometown of Sumwol Island but left 18 years ago under a shroud of scandal when she became pregnant. In the intervening years, Baek Hee has married a doctor and become a polished, top salesperson for a home shopping network. When she moves back to Sumwol Island, Baek Hee brings her 18-year-old daughter, Shin Ok Hee.The rebellious Ok Hee thinks her mother is the pinnacle of uncool. But she begins to see her mother in a new light as she learns about Baek Hees past on the island.When Ok Hee meets three men from her mothers childhood  Woo Bum Ryong, Cha Jong Myung and Hong Doo Shik  could one of these men be her father?","Comedy,  Romance,  Drama","Miniseries, Island Setting, Single Mother Female Lead, Leave Home, Childhood Sweethearts, Long-lost Father, Return To Hometown, Multiple Mains, Teenage Pregnancy, Family",['Cha Young Hoon'],['Im Sang Choon'],South Korea,Drama,4,3780,6/6/16,14/6/16,"Monday, Tuesday",KBS2,7.7,1120,2668,15+ - Teens 15 or older,4227,3979
57d0bc6275bc63ca914af4f4f5ffa9f3becde82800d8febbe43e5e9f216748b2,Lucky Romance,운빨로맨스,2016,"When a traffic accident leaves her younger sister in a coma with little chance of survival, Shim Bo Nui turns to superstition in her desperation to save her only remaining family member. Two years later, her sister is still unconscious and pronounced to have little time left to live. When a trusted fortuneteller tells her that the only way to help her sister is to spend a night with a man born in the Year of the Tiger, Bo Nui sets out to do just that, no matter the cost.Born in the Year of the Tiger is Je Su Ho, a genius who rose to the top with his inborn skills and hard work and is now the CEO of a top gaming company. Su ho has no interest in dating and wants nothing to do with superstitions. He only believes in science and mathematics; his only love is coding.When these two get entangled with each other, is it already a recipe for disaster, or the start of an improbable romance? And what will the return of a childhood friend and a first love mean for these two?","Business,  Comedy,  Romance,  Drama","Nice Male Lead, Rich Man/Poor Woman, Boss-Employee Relationship, First Love, Awkward Male Lead, Childhood Trauma, Love Triangle, Unlucky Female Lead, Unfortunate Female Lead, Awkward Female Lead",['Kim Kyung Hee'],['Choi Yoon Kyo'],South Korea,Drama,16,3600,25/5/16,14/7/16,"Wednesday, Thursday",MBC,7.7,13008,27993,15+ - Teens 15 or older,3726,404
180d01d9cf2cd3a8f6fa2e0b70b961ba6084b991fb164eac17ae710d0e41d27d,I'm a Hero,나는 주인공이다,2016,"A man, who does not know anything, but in fact, he is the main character, which puts him in absurd situations that makes him suffer. What the hell am I?!",Drama,Miniseries,,,South Korea,Drama,8,300,25/5/16,15/6/16,Wednesday,Naver TV Cast,5.3,3,35,Not Yet Rated,99999,99999
8cbeb9c7ad9e72b1b168a3bd999b3f5a2f959d56d258e9ac490450710155a935,Under the Black Moonlight,검은 달빛 아래서,2016,"The drama revolves about incidents that take place to an owner of a mountain cabin and his mother after a group of friends visit to the cabin. Under Black Moonlight, the first of the five series, is an unusual genre of mystery thriller. As it is known to have high-quality images and sophisticated story, Under Black Moonlight has drawn keen attention even from the stage of its scenario is written. ","Thriller,  Mystery,  Horror,  Drama","Suspense, Short Length Series, Animal Abuse, Visual Arts, Selfish Mother, Miniseries, Mother-Son Relationship, Death, Student, Revenge",,,South Korea,Drama,9,600,24/5/16,26/5/16,Tuesday,SBS,6,900,2344,13+ - Teens 13 or older,9316,4354
f59ca0b860e10579783b204ae3b0a996bd8763488edb6e8c26f7e30af06fe1ae,Let's Make a New Start,다시 시작해,2016,"Na Yeong Ja, an ordinary department store clerk, is entangled in a love triangle with the scion of a department store fortune and a top executive at the same department store. This TV series is like a Cinderella fairytale story but without a passive heroine who waits for a prince to bring her a glass shoe. Instead, the heroine of this show reaches her goal by proactively seizing opportunities and working hard to also find love in her personal life.","Romance,  Drama,  Family,  Melodrama","Workplace Setting, Death Of A Wife, Widower Male Lead, Death, Rich Man/Poor Woman","['Park Jae Bum', 'Jang Joon Ho']",['Won Young Ok'],South Korea,Drama,121,2040,23/5/16,18/11/16,"Monday, Tuesday, Wednesday, Thursday, Friday",MBC,7,81,640,15+ - Teens 15 or older,83219,9474
0a1cd76f5f7e3057d62057c2d73e31d2a3293004f447740186588823fd239827,Oh My God! Tip Series 2,오마이 갓!팁 시리즈 Ⅱ,2016,,Romance,"Short Length Series, Miniseries, Web Series",,,South Korea,Drama,4,420,20/5/16,10/6/16,Friday,Naver TV Cast,8.1,17,65,Not Yet Rated,68110,99999
8867d06c44921fcd0b2bf3cfe6af498eb616af8c11957dc563038f8726d9a512,Beautiful Gong Shim,미녀 공심이,2016,"This drama is about the love story of two sisters and two men. The talented older sister has everything, including a beautiful appearance, and her younger sister,  who is less attractive but still has a warm heart. And two men appear in front of the siblings: a progressively more attractive man, who moved into a humble rental room on the rooftop of their building and another man who is handsome and wealthy from a plutocrat family. The romance-comedy drama depicts an eventful and unpredictable love story by the four people from such a warmhearted point of view.","Comedy,  Romance,  Drama","Sibling Rivalry, Love Triangle, Nice Male Lead, Long Lost Child, Male Chases Female First, Love Square, Poor Female Lead, Smart Male Lead, Sassy Female Lead, Poor Male Lead","['Baek Soo Chan', 'Nam Tae Jin']",['Lee Hee Myung'],South Korea,Drama,20,3600,14/5/16,17/7/16,"Saturday, Sunday",SBS,7.8,15404,31286,13+ - Teens 13 or older,3445,356
9949aed6bbd8597e4d8dfc0648540871a1d96014b215aca62547a0172a577d7a,Dear My Friends,디어 마이 프렌즈,2016,"Park Wan is a translator who is constantly pulled by her mother, Jang Nan Hee, to hang out with her elder friends, Jo Hee Ja, Moon Jung Ah, Oh Choong Nam, and Lee Yeong Won. The plot revolves around the friends' twilight years as they are rediscovering themselves through relationships and family, the struggles they face due to their old age, and their life journey that they share with  Park Wan in the hope she would write a novel about them.","Life,  Drama,  Melodrama","Life Lesson, Mother-Daughter Relationship, Mother-Son Relationship, Sismance, Family Conflict, Multiple Couples, Generational Conflict, Multiple Mains, Friendship, Slight Comedy",['Hong Jong Chan'],['Noh Hee Kyung'],South Korea,Drama,16,4200,13/5/16,2/7/16,"Friday, Saturday",tvN,8.7,3743,12587,15+ - Teens 15 or older,197,1101
d13e344cde727d705ccc69e89af5b83ea992440dc44d91e21f9352aff57e8a63,Mirror of the Witch,마녀보감,2016,"A historical fantasy drama about a young man finding his way and love for a forgotten princess. Heo Jun faces discrimination as an illegitimate son and gives up on his natural talents, intelligence, and passion for academia. Succumbing to the limits of his social status, he resorts to making as much money as he can by using his good looks and witty charm. Meanwhile, Queen Sim is unable to conceive and she seeks the help of a shaman whose black magic enables her to have twins - a boy and a girl.However, the daughter, Seo Ri, is put under a curse and abandoned deep in the mountains, where one day, she meets Heo Jun. The curse of the abandoned princess is that whoever falls in love with her will die. Seo Ri tries to find a cure for her curse and along the way, creates magical treatments that help cure sick people. Unfortunately, Heo Jun accidentally sets the book of magic on fire, and he stays in the mountains with Seori to try to help heal the sick in a mountain village. As Heo Juns passion for medicine grows, he decides to become a doctor. As he sees Seo Ri fight against her destiny, his affinity for her grows, and he too begins to believe that he can change his destiny.","Historical,  Romance,  Medical,  Fantasy","Joseon Dynasty, Magic, Black Magic, Curse, Nice Male Lead, Revenge, Noble Woman/Common Man, Witch Female Lead, Age Gap [Real Life], Princess Female Lead",['Jo Hyun Taek'],['Yang Hyuk Moon'],South Korea,Drama,20,3900,13/5/16,16/7/16,"Friday, Saturday",jTBC,7.6,7745,20369,15+ - Teens 15 or older,4494,638
09665d19b2f559502cce6d6bfcd332127324e2036d693657b40d543d4a776b02,Bong Soon: A Cyborg in Love,사랑하면 죽는 여자 봉순이,2016,"Bong Soon is a cyborg woman, who has been programmed to shut down as soon as she feels an emotion: love. This romance depicts a touching love story between a genius computer programmer and a cyborg. ","Romance,  Drama,  Sci-Fi","Programmer Male Lead, Short Length Series, Smart Male Lead, Interspecies Romance, Artificial Intelligence, Robot, Web Series, Fate",,,South Korea,Drama,12,900,12/5/16,12/5/16,Thursday,Naver TV Cast,7,1118,3242,Not Yet Rated,8389,3476
498a1dafd2e0d0879d6a192c98f3f23eef26272ee0679b4386740545970f5d1a,The Ordinary Life of Ms. 'O'! Season 2,오구실 시즌2,2016,"Sometimes in life and work, you have someone you feel grateful for; there is also the choice between dieting and eating well, meeting an office couple, thinking of ways to be healthy and happy, the thought of quitting, and finding a new hobby or traveling as one of the ways to keep going. ","Business,  Comedy,  Life","Office Worker Female Lead, Short Length Series, Miniseries, Web Series",,,South Korea,Drama,8,180,11/5/16,9/6/16,,,7.6,34,89,Not Yet Rated,74429,99999
f4f33f4af37096fc64852b753819ab714decb220135a993af448085582a6104e,Working Mom Parenting Daddy,워킹맘 육아대디,2016,"In Korea, many married couples have dual incomes while raising kids. Affluent couples have the luxury of hiring nannies and pricey SAT consultants for their college-bound children while poor and lower middle class families with kids have to juggle childcare responsibilities while balancing work. In a society where young married couples are encouraged to have children without any provincial or government support for families with kids, working Korean couples are grappling with the issue of childcare. This TV series illustrates these issues and asks viewers what choice they would make for the sake of their children.","Comedy,  Drama,  Family,  Melodrama",(Vote or add tags),"['Park Won Gook', 'Choi Yi Sup']",,South Korea,Drama,120,1800,9/5/16,11/11/16,"Monday, Tuesday, Wednesday, Thursday, Friday",MBC,7.6,77,430,15+ - Teens 15 or older,74141,11683
e1689d476306ba8057870566d1a3de80ac434d057aa88a6f8bfe668abfa46979,Do You Know Love?,네가 연애를 아느냐,2016,"Prince Yeongchang passed away at a young age without ever learning what real love feels like. Jade pities him and reincarnates him, but being the loser that he is, he is unable to date anyone. Then an announcement is made in the underworld: only one person can reincarnate due to overpopulation on Earth. The mission is dating, and now everyone must play a vital role to help Yeong Chang find a girlfriend. King Sejong, King Seongjong, and King Yeonsan set out for their reincarnation and to help Yeong Chang find success in his dating life. ","Comedy,  Romance,  Fantasy",Web Series,,,South Korea,Drama,15,,9/5/16,10/6/16,"Monday, Wednesday, Friday",Naver TV Cast,6.8,6,61,13+ - Teens 13 or older,85781,99999
39c7ee3a329b0d4f71e8f3c7ba78020066b37e96d520a3ecb57599ff800e9477,What's Your Blood Type?,혈액형,2016,,Comedy,"Miniseries, Web Series, Sketch Comedy, Short Length Series",,,South Korea,Drama,7,120,3/5/16,3/5/16,,,7.6,390,988,13+ - Teens 13 or older,4723,7450
5467e117e855281b9575420e8e7b8f0043d443b547594b52bd442e5c7a71b8bb,Another Miss Oh,또! 오해영,2016,"Two women, both named Oh Hae Young, find themselves constantly mixed up in each others lives because of their shared name. From confusion over boys and grades in high school to ending up in the same occupation and company as adults, they can't stop running into each other.And then theres the man in their lives, a man with the ability to see into the future, a man who must decide which of these women he wants in it. Will these two women continue to find their lives entangled with each other? Or will they finally find a way to separate themselves from each other and become their own people?","Comedy,  Romance,  Melodrama,  Supernatural","Steamy Kiss, Mistaken Identity, Cold Man/Warm Woman, Precognition, Healing, Love/Hate Relationship, Successful Male Lead, Hardworking Male Lead, Secondary Couple, Female Chases Male First",['Song Hyun Wook'],"['Park Hae Young', 'Wi So Young']",South Korea,Drama,18,4200,2/5/16,28/6/16,"Monday, Tuesday",tvN,8.2,26391,53687,15+ - Teens 15 or older,1393,147
6e9710573bdd1937963c896d8581dd0b3725d3f8fb1d8d797bd4aef876d85417,Good People,좋은 사람,2016,"When Yoon Jung Won is betrayed by family and friends who she completely trusted, the realization that humans are cruel dawns upon her. This show revolves around an insurance planner who is framed for a crime that she did not commit and tries to find justice after serving out her sentence in prison. There is a message of hope in the story in that while pain is inflicted on her by people around her, she eventually finds comfort and assistance from new people she encounters later.","Life,  Drama,  Family,  Melodrama",Wrongfully Accused,['Kim Heung Dong'],['Choi Yeon Geol'],South Korea,Drama,122,2100,2/5/16,28/10/16,"Monday, Tuesday, Wednesday, Thursday, Friday",MBC,7.1,47,287,15+ - Teens 15 or older,82564,14262
b17745d5dc205af3c268eafdad66e9272ace01600764e8febb16d4ce0d82f6cf,The Unusual Family,별난 가족,2016,"The Unusual Family' is about two country girls with different dreams. There is a girl from the countryside, named Dan Yi. She wants to support rural communities. And, there's Sam Wol who is happy to leave her hometown and has a dream of becoming one like Cinderella. With two different dreams, they both move over to Seoul. How would their life change in the near future? ","Drama,  Family,  Melodrama",(Vote or add tags),['Lee Duk Gun'],['Son Ji Hye'],South Korea,Drama,149,2100,2/5/16,25/11/16,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS1,6.7,176,634,Not Yet Rated,86685,9528
4b3ad52e6c0cdd2d3c8780b9e13f844d08507298d0f764f75d55dfaacc768f67,The Flower in Prison,옥중화,2016,"A story about Ok Nyeo, a talented girl born and raised in prison who gains great skill and wisdom through her encounters with extraordinary people from all walks of life. She becomes a crusader for the oppressed peasant class and embarks on a journey to find the class she belongs to in the caste system. Through the life of Ok Nyeo, this TV miniseries introduces Joseons proud legacy of human rights laws, which Ok Nyeo fights to enact throughout the kingdom.","Historical,  Law,  Drama,  Melodrama","Strong Female Lead, Birth Secret, Joseon Dynasty, Historical Fiction, Slight Romance, Smart Female Lead, Older Man/Younger Woman, Comedy","['Choi Jung Gyu', 'Lee Byung Hoon']",['Choi Wan Kyu'],South Korea,Drama,51,3900,30/4/16,6/11/16,"Saturday, Sunday",MBC,7.8,1557,5214,15+ - Teens 15 or older,3189,2387
791707d0a692f19dbfd2be041f757a15f25aea74e0d6c20b6acb6d2fb61f2592,Summer Night,여름밤,2016,"So Young, a woman in 20s struggling between making a living and getting a real job, begins tutoring a high school senior Min Jeong. One day, Min Jeong asks So Young if they could reschedule a session.","Life,  Drama","Short Film, Sismance, Student Female Lead, School Setting, Young Adult Female Lead, Teenager Female Lead, Study Group, Alcoholic Father, Nice Female Lead, Alcoholism",,,South Korea,Movie,,1800,,,,,6.5,65,228,Not Yet Rated,87923,15916
c29f5345d8999ed9c4a8736c7de8cde003200bd9d3dbccc0ca3f2ff7fcda88d6,The Master of Revenge,마스터 - 국수의 신,2016,"A man whose name and life were taken from him seeks revenge. To do so, he must attempt to become a master noodle cook, or a god of noodles.~~ Adapted from the manhwa God of Noodles by Park In Kwon. ","Food,  Mystery,  Drama,  Melodrama","Chef Male Lead, Adapted From A Manhwa, Revenge, Cooking, Investigation",['Im Se Joon'],['Chae Seung Dae'],South Korea,Drama,20,3780,27/4/16,30/6/16,"Wednesday, Thursday",KBS2,7.5,690,2608,15+ - Teens 15 or older,5699,4038
1f00febdfbfd1fb7cb0d6cc79ca1c6507fb2c1b55fb458bdf0d6c682d753b929,The Success Story of Novice Shaman Gong,선무당 공도사의 창업성공기,2016,"Tae Jin has failed to get a job for 4 years in a row so he becomes a fake shaman, then starts helping his guest Baek Joong set up a new business and succeeds. ",Comedy,"Short Length Series, Shamanism, Miniseries, Web Series",,,South Korea,Drama,5,300,25/4/16,23/5/16,Monday,Naver TV Cast,7.4,5,60,Not Yet Rated,76189,99999
